reviewerID,asin,overall
A37BHSMDV1T8FN,B00N1KXE9K,5
A1NFQK34FCTJOV,B00N1KXE9K,5
A2ANIQ9FS7QASO,B00N1KXE9K,5
AMZV67TNU3VEI,B00N28HDJI,5
A2ZFS1ETNMDUX1,B00N38TQJC,4
ANXC5NK2V0XZO,B00N38TQJC,4
AE4Y6UXXNWBR2,B00N38TQJC,1
A1CSWSSXZJ2J5K,B00N38TQJC,1
A2HAAWCQGDDAK4,B00N38TQJC,5
A19OF3L4H0BY90,B00N38TQJC,5
A354IE43F3FA3C,B00N4QRI6G,5
A25KO2DWCBA9RN,B00N6SFQ8E,5
A32XBNHFGTO6JX,B00N6SFQ8E,5
A2SVGSOJ1MQYGY,B00N6SFQ8E,1
A1UIJH922C7LMU,B00N6SFQ8E,5
A1UIMU8Q87ZPCH,B00N6SFQ8E,5
AAQ60HXJCFFQB,B00N99L7AQ,1
AGUND0DZ7TTIV,B00N9S9Z0G,3
A2YHK9GHM9OBTA,B00N9S9Z0G,5
A2STI6QRXQR2A9,B00NAWE8Z8,5
A3V2NAG58DZBHL,B00NBAV3W0,5
AAJVCFUXHO67A,B00NBAV3W0,5
A1JSJZCCERHL8S,B00NBMLLXO,4
A2NO2AKTDR8B8Q,B00NBOGPY2,2
A3JD0OI0QNBYDW,B00ND4DV9M,1
A2XBOIZRY9QXS8,B00NF8UUG8,1
A166GYQP3655ZC,B00NFDPBSA,2
A1XW7TXFLQXCV7,B00NH11KIK,1
AZJFZCXKQ0BE9,B00NH138F8,4
A1WFUFFXHGA6RI,B00NH11KIK,5
A1FU8VIG4Z93YL,B00NH13S44,1
AE6S67SIV8XC2,B00NJB0T4Y,1
AH95FHSUSYQQU,B00NL43JAU,5
A1DXEEH8KRVJQC,B00NLOS28Y,5
A3D2DHHY8X7NL0,B00NNDAFW4,1
ATR3ZQJJEBRIM,B00NNDAFW4,5
A8FPDZPPYKZOJ,B00NNMB3KS,4
A3S1IB5LQYHQ96,B00NNMB3KS,3
A3VEVAJ55T5QBW,B00NNMB3KS,4
A2XBV7VVIEJ3NU,B00NNMB3KS,4
A1YNI75NMBSDCK,B00NNMB3KS,5
A3GA4HQXXPCSC2,B00NNTVBEO,1
A2TAL4RSNEDWOA,B00NNMB3KS,5
AY7H2OMKDJYO0,B00NNMB3KS,4
A3FRYP8AX50UM3,B00NNMB3KS,5
A27H4JGNMILOSL,B00NNMB3KS,4
A1UYRP3I168UZI,B00NNY1SNI,5
A3O5PIGMKUCJ1E,B00NSC6P60,5
A2XM54NWDY3V2I,B00NW31YSE,1
A1TTQNL279S9MA,B00NW31YSE,5
A20ES5NMO4L6JG,B00NW31YSE,5
A7VILVIQPOT9J,B00NW31YSE,1
A3CSC13HG2JXB6,B00NWEBOCO,3
A3AJNP76RWQKKM,B00NWEBOCO,5
A2TL1Q3F0HUKAI,B00O0HC3Y0,5
A3FWEPY6Y1MRFV,B00O0HC3Y0,1
AFE3DAVPR2W28,B00O0M46KO,5
A3VFODY18UEABN,B00O0M46KO,5
A11ZNTESRQSSER,B00O0M46KO,5
A194JYX2UFJ8EC,B00O0M46KO,4
A2TQ66F69NVUQ0,B00O0M46KO,5
A33BFXWQ6CXDDD,B00O0M46KO,5
A3BISUDYBSC0S,B00O0M46KO,5
A29GXCZNXW1L63,B00O0M46KO,4
A1370N75VMVU7G,B00O0M46KO,5
A390G3AOUY273W,B00O0NV5HU,3
AMYZ7KKSWKQXC,B00O7TL6NU,5
A241W2706APA24,B00O80O63U,5
A1JY5OIC2AYI0C,B00O92TOCK,5
A1RBIHLMRAYWYY,B00OAYPDZE,3
A36K7NKDJ2CBWE,B00OD3U2D0,1
A1VO0WPLN8BKYV,B00OD71FKU,2
AC749PIYQJBYK,B00OD71FKU,5
A318PAOQ195GI2,B00ODDEABK,5
A1AJ37KIM201NV,B00ODDEABK,5
A1HHOQWEJQ1L02,B00OFL2IBO,5
A3C6OXRBHPCX8U,B00OGNYTC2,4
A3P4BFK027C1G4,B00OH09OXS,4
A19EV6S4TJZRVT,B00OHIU0QU,4
A1C24CRJ5CC31J,B00OJ5AV8I,5
A2XLUU7UBXBOPE,B00OJ5AV8I,5
A3GA3P8U6YJAMR,B00OJ5AV8I,5
A2LI5LXB96UNJE,B00OJ5WBUE,1
AAAE4PEISQH42,B00OJ5AV8I,5
A1J5HIF41ENSMZ,B00OJ5AV8I,5
A1NBCILN691SXH,B00OJ5AV8I,5
A15NS1WUQIMO33,B00OJ5WBUE,5
A36L9Z5YF1HA9X,B00OJ79UK6,1
A3PDQJ49OCDF8M,B00OJ5WBUE,4
AOO3XZB434G2V,B00OJ5WBUE,4
AJ0QL9UBPXJ00,B00OJ5WBUE,5
A1ULLTN0TEPJHJ,B00OJGBDN4,3
A2AXVNIDGXZ0UV,B00OJGBDN4,5
A2YEHMA7FYR7D7,B00OJGBDN4,4
A1OI15XSWJ8FFX,B00OJGBDN4,5
AX4ADXQ487Y9W,B00OJGBDN4,5
A3D56IGUKCXSDD,B00OJGBDN4,3
A2U2T3ZRXWHCCR,B00OJGBDN4,5
A33LJKU2WJPFNM,B00OJGBDN4,3
ADJPWZO4SQKMD,B00OJGBDN4,5
A3E32N4981TT0A,B00OJZHQ9A,5
A33KXMNFRFDUKB,B00OJZOOLI,5
A18CQ6O44EGUN7,B00OKOG1GO,5
A2CJKEJ75246CS,B00OLNX4BE,2
A287EWRN08ZJQ1,B00OLNX4BE,5
A1MGZRLVO7E546,B00OPI0XS2,5
A3W4JCU6AEXGH6,B00OQ0CYFE,5
A2ZVHFC8EUMWPX,B00OQIKERG,5
A2UN3E0CXZQK28,B00OTK16FK,5
AC7J8ZLWJIKNS,B00OTK16FK,5
AAKQTXS4JOUR5,B00OTK16FK,5
A7K48AZIYSP1M,B00OXO2HWI,5
AU8JD8BJS7R0V,B00OYINPJC,5
A3A7MIN4UC9OYV,B00OYINPJC,5
A1MCDTLCGM8IEE,B00OYINPJC,1
AHGGSY182427,B00OZZ4V60,5
A3CW0ZLUO5X2B1,B00P0C4MBQ,5
A3RD0U9IDBKFL1,B00P0E394U,5
A2AB63STB119UW,B00P0GI68M,1
A19Y7ZIICAKM48,B00P0GI68M,5
AEPAHBPXR6ZI1,B00P9WK1BW,4
A298COFUERZQWL,B00P9WK1BW,5
A2C4E9T9YZQ2YH,B00PA93LE8,5
A3CDS3OJSTUY2V,B00PBOHAR6,5
A1EDRDXV0AIZL5,B00PBOHAR6,4
ARFP7DXIYEF35,B00PDHI5DY,4
A2Q6K6K11NYBHG,B00PFKOU56,5
A3EGE90FU2WRJ4,B00PFKOU56,5
A2ZPZHP8SGUTOF,B00PFKOU56,5
A3DWD94FLBENO5,B00PFKOU56,5
A3MKASSMJ4RKTR,B00PHF1EBM,4
A27B1U3OWCU14J,B00PML2ZOQ,5
AB9OT78S8YTVQ,B00POHEBZY,5
A2SJCN87IAWJ2A,B00PPFXSCM,5
AHWVTOXGM4SZ9,B00PSFDYMI,5
A2LIGTSDHJY7U6,B00PTM8YT8,5
A2YW4MTOHTBSHH,B00PU7NQ2M,5
A1SHQPOLVB8EEA,B00PV6HR2C,4
A38Q3EV1PF7T9C,B00PVTM6E8,4
A17POFJJKK6CNS,B00PVTM6E8,5
A2KO62DCXXULDY,B00PY194CK,5
A37M504MZ7LXV,B00PZ6V99U,3
A3D3PF1011A3GN,B00PZOT1Q0,5
A3FX4SAEC1VSJB,B00Q2V7S6K,5
A15BF5RTNAB36C,B00Q2V7S6K,1
A31LIHR7QZ71TD,B00Q4TUTEI,5
A217QXH350CUZP,B00Q4TUTEI,1
A3MO7L1ZPN99G6,B00Q59EQ3C,5
A206DVQ1I4XSPI,B00Q59EQ3C,4
A17L7TWAGOEA0C,B00Q59EQ3C,5
A1X1CEGHTHMBL1,B00Q5CZ0YI,5
A36KOPPJSALWSX,B00Q6APOKY,4
AMOSWBA6CN45E,B00Q6FH6TQ,5
A3CFZN09BXT3CA,B00Q6XFAFU,5
A1SNZZZ8ZY07WN,B00Q6XFAFU,1
A37TS4D9QJ6HKW,B00QBUPG4S,5
A38V8ZKM9FYFW3,B00QBUPG4S,5
A1QH149LMIHLM4,B00QBUPG4S,5
A1OFHJJ8B3EAD2,B00QBUPG4S,3
ADXZG05621FA1,B00QFZACJI,5
A1W8U4L04UR0J8,B00QFZACJI,4
A21CL3NXLUNU9E,B00QGJ91A4,4
A2MU0SHYXF5F0J,B00QGW67Q2,5
A2JQ02A3OV117X,B00QM69JM6,5
A3R7YVLOYFYLBD,B00QRCK7Q2,1
A1H7O7W3SBJBNJ,B00QRCK7Q2,5
A37MAFXUYZ0ZS3,B00QRCK7Q2,1
A33LEAVQJDMR66,B00QRCK7Q2,1
A3K76AE8LIW3AY,B00QRLTK9I,4
A2JWGISNTUSCDP,B00QRLTK9I,5
ATWMPPB8JKQ06,B00QRLTK9I,5
A3RNN4V6SIO7RX,B00QRLTK9I,5
AE58NFM45X4DJ,B00QRPPCMI,2
A3FYUVMZIUU8WH,B00QRPPCMI,5
A11X9YAMT19MZ5,B00QRPPCMI,5
A3IJYGX509KQAW,B00QRPPCMI,4
A3COZL9OC0W0Z7,B00QRPPCMI,1
AG6BT48YU9EAJ,B00QTICBYA,4
A3UB8HL48EE04H,B00R1EPGRA,5
A24KEEGEMJFIA7,B00R1EPGRA,5
A2R8SZZB0VFX9B,B00R1EPGRA,5
A1YRG4EAZ2W0PC,B00R1EPGRA,5
A1I3D7N978MJV,B00R1EPGRA,5
ADGXYXCGTOG6M,B00R1EPGRA,1
ABF3J5FBTP7K7,B00R1EPGRA,5
A18RKFB36GNIOB,B00R1EPGRA,4
A2PG2FAELKZDH4,B00R1EPGRA,5
A36GMVSF1UGAJE,B00R1EPGRA,1
A2ZJ30ZMFE3VCE,B00R1EPGRA,2
A12TRP4IDBXGSY,B00R1EPGRA,5
A1R4670TZEWVLH,B00R1EPGRA,2
A1RW8VDWCTIRF5,B00R1EPGRA,5
A36ERX541X7ID9,B00R1EPGRA,5
A260GMI79QCNG,B00R1EPGRA,1
A22PKZZK5DSONS,B00R1EPGRA,5
A1SPNOA9DDY0T,B00R1EPGRA,5
A3D1PULHYOGQDV,B00R5U0UBW,5
A34G1QE78CDY5C,B00R5U0UBW,5
A3TJSXQ8LY6TMC,B00R5ZA20G,5
A3VMATDTN0GFBX,B00R5ZA20G,1
A2OSKBS1VPMGAW,B00R6OZQTS,5
A17Q324J112S60,B00R6OZQTS,4
A1EZRKBD2KO9JI,B00R6OZQTS,5
A29ZO1J6OB54NI,B00R6OZQTS,5
A10MFKPDWRE1RS,B00R7DPBVG,4
A2EFPLOZJWJWG0,B00R7DPBVG,5
A2588JG6IMXQOI,B00R85YSYO,3
APSSRJEZ09F3V,B00R85YSYO,5
A2PTHGST65R30X,B00RBGYGPG,5
A3LV0S0100ZR52,B00RBGYGPG,3
A1EKSHKY9G1K18,B00RBGYGPG,5
ADX6KUX4WWSJD,B00RBGYGPG,1
A2VM5KPA38WUEA,B00RBGYGPG,4
A3LX2VT91TE1M1,B00RDLNA7O,5
A33VENBH9B71Q8,B00RDLNA7O,5
A388KNV094E8C6,B00REFU7X4,5
A99KE8FUA06ER,B00RFLXETG,4
A2Q18N99OX9J2N,B00RFLXETG,1
AJN0EGQTSBK9I,B00RFLGH5E,5
A3I77XUEONVYXM,B00RFNO8MQ,3
A2PBCSCOYEXBEI,B00RIDPQ9W,5
AN17Z00NUJW0V,B00RIDPQ9W,5
A1J55L6RGFXIOT,B00RPWO3W2,1
AMTVX8BLC0S44,B00RPWO3W2,4
A12VDGJCWHS8I3,B00RPWO3W2,5
A15VBXDDHKF26B,B00RPWO3W2,5
A2VKA8T01F2BEB,B00RPWO3W2,3
A2RRCR8KH8N7DR,B00RTFHV10,5
A2MZZP3ZU9B5JS,B00RTFHV10,1
A2RAXXXY3Q2TMS,B00RTFHV10,5
A3207X61DYO1RR,B00RVIGY1I,5
AV980EFABUKR5,B00RVIGY1I,4
A364X7HTRFEKP4,B00RVIGY1I,5
AHDXHURFXH3LA,B00RVIGY1I,1
A23YZVZJGGC0YM,B00RVIGY1I,5
ACH80GWHZ51II,B00RVIGY1I,5
A13UP2FQ74VWUD,B00RVIGY1I,5
A33W2HI8ZYIT51,B00RVIGY1I,5
A2UVGJ0ZF7WJ60,B00RVIGY1I,5
A1I3ZO56YCPNEF,B00RVIGY1I,5
A219ZG33MBX4M6,B00RVYJHD4,1
A3Z96U2AVVDJP,B00RVYJHD4,5
AACLPR4RPJ8U5,B00RWXVMRS,5
A33CCIOF1OXCJF,B00RWXVMRS,4
A1RL1OTV8IJMVD,B00RWXVMRS,4
A3S72KF9F2OL9S,B00S1ZUOUW,5
A3J36QZ6KTBGTJ,B00S1ZUOUW,4
A3ME4OH7OIKNJQ,B00S45HPCE,4
A3E92YKL5JCU29,B00S5HLX10,4
A2L0T0TSI2C6K5,B00S5V637A,2
ATAJJMHHHHCLC,B00S5V63PW,3
APL91PZQTIXRP,B00S5V637A,2
A10VWIP9VQ5G8J,B00S5V5PEC,1
A19T3XAIO0UPW3,B00S5V5PEC,5
A31AHA1AP7KU09,B00S5V5PEC,3
AHB2IEW549M3G,B00S5V5PEC,4
A2REXU52Y5DZ2W,B00S5V5PEC,5
A14223WJN32R8J,B00S5V5PEC,5
AXBAHX18TCT9K,B00S6DBGKG,5
A3A7NKSBX5V8QB,B00S6DBGKG,4
A1W5UGWFSOHMVB,B00S6DBGKG,4
A2TN6CYBP77PWJ,B00S6DBGKG,1
A2Z1G8MBJE4SHD,B00S6DBGKG,5
A1SSBJ9QI512EO,B00S6DBGKG,5
A1L75YG72TR6W9,B00S6DBGKG,5
A2SX8M3W9S3Y55,B00S6DBGKG,5
A2KS1770HBAXK5,B00S6IO0NG,5
A2H9G9T3YR30YF,B00S6IO0NG,4
A3V0MO6TE4Q5M5,B00S6IO0NG,5
A37AEK7UBQJN52,B00S6IO0NG,5
A2C97KHI2POCB0,B00S6IO0NG,2
A2YDUTAHPW656X,B00S6IO0NG,3
A3WXBJH10KKDP,B00S6IO0NG,5
ABLRIPM7KU6L6,B00S7SP0L6,1
A1GP0PJLH1V1EN,B00S7SP0L6,1
A1J98256H3WDOS,B00S89EWEU,5
A3MBX8A3F8P3JK,B00S89FKLO,5
A3CCO9EZSN1NKA,B00S89FF78,4
AO5FHKABMG417,B00S89FKLO,5
AQ2IS8HSH9OM5,B00S89EJUC,5
A3B5FSATNW9O3E,B00S89FKLO,5
A1MVW8U8NKK5H7,B00S89FKLO,5
A32RCGDABB3AXT,B00S8GU2OC,1
ATRXUKFINJR3M,B00S8GU2OC,3
A3G7JDZJD1RA9D,B00S8GU2OC,1
A2YJ5162LAAF07,B00S8GU2OC,5
A3MQ44JWA5CPIV,B00S8GU2OC,5
A39LKQQ42IIYXF,B00S8GU2OC,1
AZ11H01TNUC7P,B00S8GU2OC,4
A25GROL6KJV3QG,B00S8GU2OC,5
A1IF3VUAXBTX00,B00SA1QEAG,1
A2YS9FC2F0TXVJ,B00SIKGP26,5
A2HGWAE47HIA3O,B00SIXFQOQ,4
A1RPF82ESDQ0O3,B00SIZGSQE,5
A1QU2XLWU97RDP,B00SNLGXE0,4
A28RKGO1GMIGXI,B00SNLGXE0,1
A15T9FOXB3510Y,B00SNLGXE0,1
A24SO7MDOQBLTV,B00SNLGXE0,5
A14B4MJ7KZE63B,B00SNN6N8O,5
A136CHB8UW6OOX,B00SO32120,5
ATY7KZY3K9VUC,B00SOL9ZH6,4
A2EHYCA29NSQLU,B00SOL9ZH6,1
A1YM31V67AOO6Q,B00SOL9Z1M,5
A1KFZ5OLGJ49MU,B00SOL9Z1M,1
A1ODOGXEYECQQ8,B00SOL9Z1M,4
AC75X9BNPBAVS,B00SOL9Z1M,1
A2DEPZU0CCCE5M,B00SOL9Z1M,3
A2KEJINA3ZFD6S,B00SP3CLCE,5
A3P1DOPT2INRUU,B00SPHZP32,2
A22O25LE620KKR,B00SQRIXYO,1
A2U41JTGUK9AUZ,B00SR4FH4A,2
A3RJOYBJ5QK839,B00SUX3XQC,5
A7JA0HT9SNWT4,B00SUX3XQC,1
A287TAETJKLNKI,B00SUX3XQC,4
A33NRNCCR2MFMC,B00SUY4KPY,5
A3OZQ2IUBE1X72,B00SUX3XQC,5
A1IDGPFVYY0BKA,B00SUX3XQC,4
A1W511P7B2QSQE,B00SUX3XQC,5
AHQOFB428NZZM,B00SUX3XQC,5
A8R4GYZNDGKNN,B00SUX3XQC,5
A37HQAUJNADI0,B00SUX3XQC,5
A3FNX9F9HD7JCL,B00SW06GTE,1
A2XA9MHZ93O5YC,B00SW06GTE,1
A3O2NS5RJ7OU5G,B00SW4YI3G,5
A150ZGPY60G2ZK,B00SW4YI3G,5
A2BBQVHAQ6GGRY,B00SW9WWDO,4
A31K1DUB0M7DL6,B00SW9WWDO,5
A91DPAVEL12II,B00SXPZ05O,4
A2Q5145JUE94M8,B00T3QC096,4
A23MSUO7WYL6KA,B00T3QC096,5
A2HKFMG69ISFF6,B00T3QC096,5
AQFY3681KPM3V,B00T46WS1A,4
AWYB5F2CAMUFJ,B00T46WS1A,5
A2E0M7R1KEKS3P,B00T4AX9VY,5
APTH0OAM9VVFI,B00TDHEFNY,4
A1DJLG7FRY92MH,B00TE0T45Y,1
A3ONS5OT9465M7,B00TE0T45Y,5
A1MR6YKOSU5S47,B00TEP8RIY,5
A3H5EM5IS2BOIH,B00TF9DQXK,5
A3EX5G6YE2BZJ6,B00TF9DQXK,1
A11GTUE1ULY6G7,B00THWPE1M,5
A46C9XPKN7ZBM,B00THWPE1M,5
A30TR0XLX22SPJ,B00TKFEE9E,1
AS46NRQV97DC1,B00TKFEE9E,1
A89XL2TPKVYQP,B00TKFEEAS,5
A16HG44OASH3H4,B00TKFEEAS,4
A2I1GK1AYI42UD,B00TKFEEAS,5
A29KAUFKTY6E4B,B00TKFEEAS,1
A1765IYC3QINBC,B00TO8MABQ,5
A1AYNOJOJD4AZ9,B00TO8MABQ,4
A2FY0VYOWWE3XL,B00TO8MABQ,5
A3NNRA39ZYW4EC,B00TO8MABQ,5
A1GUR4GB33TPDK,B00TO7X2H8,1
AIX6EXD30EVBZ,B00TO7X2H8,5
A2FHZO13XNKAIN,B00TO7X2H8,5
A21OTV6317DN9Q,B00TO7X2H8,4
A28IER30YJMJIZ,B00TO7X2H8,5
A33TBX4FY6TM4Q,B00TOAAHG4,5
A3RZ56ZYID6TB2,B00TOAAHG4,5
A3J062VSMPU2I4,B00TOAAHG4,4
A37KD47W5WONHK,B00TOYNJYW,2
AZ5OO1OS0V789,B00TXBP1NS,1
A1VAXVS5HKS0OY,B00TXBP1NS,1
A3DB11EOJ214OH,B00TXBP1NS,1
AL7SYQL0ASYT5,B00TXBP1NS,5
A3EZHDCUB7I4KM,B00TXBP23C,5
A1RHJX6OA0O9KQ,B00TXBP23C,3
A28PGGPFMPDMAS,B00TXBP23C,5
AFIV69HGHOUTY,B00TXBP23C,5
A1ZH5VIPXSSQ2J,B00TXBP23C,1
AELK0E5DK7LIZ,B00TY2HXFU,5
A382Q9Z6FEMOR2,B00U0OJMYG,4
A1U3XWU9X6716S,B00U0OJMYG,4
A2S8RFDIKXRFBD,B00U0OJMYG,5
A3DP6WCCHI03JU,B00U0OJMYG,5
A1DM23WXI6QCYY,B00U0OJMYG,5
A2Y0U386KFY6Z0,B00U0OJMYG,3
A2J5JJQMJJQTT3,B00U0OJMYG,3
A1ZQBG2QFSCRBD,B00U0OJMYG,5
A1XD6QWFSWNXWF,B00U0OJMYG,5
A2B2SFC4SHH3O3,B00U10GB20,1
ARPLC1VTYN2M2,B00U10GB20,5
A1O0G7JH457K2Z,B00U3GXAJO,5
A1G1JVIEJ360MW,B00U3GXAIA,4
A1X45B7G11DHKD,B00U5Z6TW8,4
AKZBHSHGDAGGR,B00U7HQWRQ,3
A1LMI7J8ZT2IH0,B00U7HQWRQ,1
A1NHSKWQNROEP6,B00UA8D2T8,5
AL9WCK4S2OJPM,B00UBRII7O,4
AFOINW7DLJ0WG,B00UF6NBPA,5
AU76Q212YPCX4,B00UF6NBPA,5
A1KJE47VC0X8JN,B00UJFHOUU,1
A3VKEPH9IVH701,B00UMVFJW6,1
A1S68T2VGI4A72,B00UMVFJW6,5
A2RJL4MPQ0XS9L,B00UMVFJW6,1
A9UIJ3KL7LGLI,B00UMZN47Y,5
A301OGW0PNPBQ4,B00UMZN47Y,5
A3VVMIMMTYQV5F,B00UN7AWY4,5
A3B4IQ66C1INIT,B00UN7AWY4,5
A2BAUL1MVVTVJW,B00UN7AWY4,5
A17CLAF428NVBE,B00UNDESC0,5
A3G79ZEL5LHKRU,B00UNGSY8G,5
A21TX67DALWR1W,B00UNGSY8G,5
A3KRH6EX8D7U24,B00UNGSY8G,3
A3DECRYWZZM0SO,B00UNGSY8G,5
A1I8OS7W7NV3JH,B00UT5KKV0,5
A17CH5GNPL04XI,B00UUBQ0U8,5
A2CHYIOTH5NN5Y,B00UUBRX0Y,5
A2IU0T2Y6L2EMY,B00UUCJRFW,5
A24GT3XXCRK3RL,B00UUCJRFW,5
A3KQUCP5OPVNLD,B00UUCJRFW,4
A3M0YGAVUJ81HJ,B00UUBQ710,5
ARI60NK07Q9D,B00UVN21DK,2
A11HRP3KWIS5O6,B00UVN21DK,5
A1R15Z6VF2U4R,B00UVN21DK,4
A163S6IUUJBCWG,B00UVN21DK,3
A2F323KEJLNQUN,B00UVN20T0,5
A22HQ2YFI8KKMZ,B00UY9F8HW,5
A3FTFH8WEOUUYR,B00UY9F8HW,3
A1I9XGLASZQL8F,B00UY9F8HW,2
A12EXRNS7XL8TM,B00UY9F8HW,5
A1DYL7YJ0BD4WE,B00UY9F8HW,4
AKS2YNH0JVXW2,B00UY9F8HW,5
ASRNYIYVHO6FW,B00V3RKKNQ,5
A2Y9DCETX9T0FM,B00V7RJCD6,5
A2Y45LILEKFDVB,B00V9FJI6M,5
A1U0SRMS0OOD9G,B00VAIEAUM,5
A3N4TZ3SX3XW12,B00VAIEAUM,5
A2IHBKUXP0VDRN,B00VAIEAUM,5
A31PEN7BBPOJ02,B00VAIEAUM,5
ATJN27GI30U1H,B00VAIEAUM,5
A99P332B7T3HN,B00VE7NFQE,5
A12ZL5M08URWPS,B00VE7NFQE,1
A331G59QW3P4W6,B00VE7NFQE,2
A1G9VHKKLM0KFT,B00VFKD4NE,5
A2E0YZ2OGCQ5YH,B00VHFXKZY,5
A14ELMONDMLXLK,B00VIOG8I0,2
A1LGS4XVJLJTXU,B00VIRF4PA,3
A1N4P89OQJ0LN0,B00VM3M65Q,4
A3F8T3BRXRX5P3,B00VM3M65Q,3
A2SX7X8QGQVCJU,B00VNHD8O4,4
A2NUOYRGZ939YF,B00VO7VOUI,5
ASXH3DF64CLI4,B00VQ8RJS6,5
A37O3UPE9R0MLZ,B00VRJZ2CY,4
ARPP0CUQFJ6N6,B00VRJZ2CY,5
A1E53SE5IJM3D,B00VV6YOD6,4
AOPEZ8QS4UERV,B00VV6YOD6,5
A2N54EVXQ6MIU1,B00VV6YOD6,1
A2BOUWY9PUVP36,B00VV6YOD6,5
A2XR40WLWZ7XRF,B00VV6YCLA,4
A3LIY88INKM4MD,B00VV6YOD6,5
A1EIGWEH23LA55,B00VV6YOD6,5
A3NSEKP1W6WBOC,B00VVUJHAC,5
A8XMVW6R9FOE1,B00VWEK4IG,4
A3KJD3H1A3TWF8,B00VWEK4IG,5
AWQP16VGUQML4,B00VWEK4IG,1
A2H28NIWF4G6L7,B00W02VHM6,1
A2141CXCPRHUNK,B00W02VHM6,5
A3V0T0QFIEUANL,B00W02VHM6,2
A23V7GOQQRIVN5,B00W2EN8CE,4
AK564MW6GJABA,B00W4WWCFI,5
AKN2RHIQ12QBQ,B00W4WWCFI,5
A186LZWFZ9IHWY,B00W4WWCFI,5
AM8HURZ00U3SK,B00W514CPQ,4
A3DO9VJHDA9D8B,B00W8XXRPM,1
ACY2YC79Q616H,B00W8XXRPM,5
AL1VDLRRY5UEP,B00W8XXRPM,1
A2Y77XKIH6UGL4,B00W8XXRPM,5
ACHX25GPK1O2L,B00W8XXRPM,5
A3ESQKZHMD0019,B00W9BX3NY,5
AWY29GZYEL9CE,B00W9FLKTY,4
A1TMQJPWHEQYCV,B00WFRVIQG,5
A1SMCM0HL42J5O,B00WFRVIQG,5
AO6UPF2DQI4BF,B00WG58QD0,1
A3NNTM08EV7ES2,B00WG58QD0,4
A34VRVI4CSI5RQ,B00WG58QD0,5
A1D97U0US5G7MA,B00WG58QD0,5
A1FP2LA6M2OJX0,B00WG674IW,4
A17CSBD9Z6BQLP,B00WG674IW,5
A2I18AO597DSDI,B00WJOVCOS,4
A2CQDKI4OL5T5X,B00WJOVCOS,3
A3KZWJ01AXNF5K,B00WJSPZAG,5
A3MZU0EZYPV8W5,B00WM7TRTY,5
A2T00ITOAXCO0D,B00WM7TRTY,5
A2PZHE3D4K5P29,B00WM7TRTY,5
A1QV5QE7UJER76,B00WM7TRTY,5
ANIIY71H4RX8F,B00WMCIOKM,4
ABE2JIEMPLXOG,B00WM7TRTY,5
APTV23BG78QMP,B00WM7TRTY,5
A1975GS27513E6,B00WME7FJQ,5
A3VS2Y0F5ZU4UU,B00WMF7JUA,4
A28Q0JA9H8WZOD,B00WMPFLDM,3
AQGH0BYYYSBMR,B00WMM3PNI,4
A3C50LU8FO6ZGM,B00WMM3PNI,4
A2BGBY3F0KZV4U,B00WQRD3C2,5
A12Q63J2CW51MK,B00WUMTK8O,5
A3NIQF7OEZ3VM1,B00WUUT3Z6,5
ANBMPW6HWHXL8,B00WUUT3Z6,5
A2TKMA52AMCB31,B00WUUT3Z6,5
A3NLES5KYRBFAO,B00WUUT3Z6,5
A3MZPI15WBW69R,B00WUUT3Z6,5
A583JQOKI24QV,B00WW0E8UY,3
AMLWJ1D1J3MS4,B00X3JA97E,5
A248LJAXXKMQCI,B00X3LEJBE,4
A292BQ85QRJSFN,B00X3LEJBE,5
A1HLRP9QF8CNBS,B00X3LEJBE,1
ALYU490TT8K6X,B00X4S5AQO,1
A19EWUN0PTJA64,B00X4S5AQO,4
A23UD3WSQN8XD5,B00X4S5E8S,4
A10LU4EDJ82UFQ,B00X4S5E8S,4
A13FQGX7IUH915,B00X69BUSI,5
A3GL15V2QPN22W,B00X69BUSI,5
AA0XNMQLBB0YO,B00X69BUSI,5
A2592DZYWHGYAG,B00X7CAK62,5
A3PS4VW73PL65K,B00XHORWES,1
ARDN9Q3CGPXSI,B00XHORWES,5
AM22929TVJN7Y,B00XHORWES,5
A2MY0BUM1WR6LC,B00XJ8Q5IG,4
A3GS3CGNJ13PAX,B00XJDP12W,5
A2OP4QRP40WFA6,B00XJDP12W,2
A3UC9UWLT90PRH,B00XJDPMEO,5
A3GDE640K7QR6S,B00XKE0Y04,5
AG0EDQ3VGP6K8,B00XKVLXWK,5
AWOGYN4YMNDL5,B00XM8SM66,5
A3RWJRAMPHUFPX,B00XNG0UKS,4
A3P2WVZPA2PL2M,B00XNG0UFS,5
A2X4H1D1UF9N47,B00XNH7P2S,1
A260EKHC63N2JX,B00XNH7P2S,5
AFU7UJ03H0OP1,B00XNH7P2S,5
A1MY9YV9U9FFQB,B00XNOYHY0,1
A32B57HPCO6OPO,B00XNOYHY0,5
A2F2994BZ6K0OA,B00XNOYHY0,4
A31PWV4L0IN4V8,B00XNOYHY0,5
A1GKOF0C78I4BF,B00XNYXQHE,1
A3SABME21FQ1AA,B00XNYXQHE,4
A2JYOUDH6U9F9C,B00XNYXQHE,5
A2J212VEZ2SIAB,B00XNYXQHE,4
A127P8A5QQ05KN,B00XNYXQHE,4
A12M5VU90ZW3TR,B00XNYXQHE,5
A3M9NJJ5V2JCTV,B00XNYXQHE,5
